country,gauge_id
United States of America,hysets_03173000
United States of America,camels_07301410
United States of America,hysets_09307500
United States of America,hysets_02353265
United States of America,hysets_07054080
United States of America,hysets_11255575
United States of America,hysets_05464220
United States of America,hysets_11152050
United States of America,hysets_12193500
United States of America,hysets_12193400
United States of America,hysets_03207800
United States of America,hysets_05458000
United States of America,camels_12035000
United States of America,hysets_01031500
United States of America,hysets_12035000
United States of America,hysets_06917000
United States of America,camels_06917000
United States of America,hysets_06795500
United States of America,hysets_07301410
United States of America,hysets_02162500
United States of America,hysets_08164450
United States of America,camels_06889500
United States of America,hysets_04196500
United States of America,hysets_03443000
